0.87,1
0.55,0
0.22,0
0.85,1
0.83,1
0.47,0
0.19,0
0.42,1
0.48,0
0.4,0
0.5,0
0.51,1
0.27,1
0.18,0
0.55,1
0.61,0
0.47,1
0.3,0
0.5,1
0.81,1
0.84,1
0.55,0
0.23,0
0.83,1
0.32,0
0.18,0
0.36,0
0.63,1
0.65,1
0.65,1
0.32,0
0.9,1
0.47,0
0.53,1
